[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn I      |                449.008     |                449.0090    |    170 | 2.49e+07  | B    |    23818.87     -     46083.89    | 3d6.(5D).4s          | a 4D  | 1/2  | 3d6.(5D).4p            | z 4D* | 3/2  |   2 - 4   |       |       T4649 |          L3475  |
Mn I      |                            |                449.6626    |        | 3.6e+06   | E    |    37420.24     -     59652.90    | 3d6.(3G).4s          | b 4G  | 11/2 | 3d6.(a 3F).4p          | x 4G* | 11/2 |  12 - 12  |       |       T1117 |                 |
Mn II     |                449.6989    |                449.6991    |      2 |           |      |    85895.477    -    108126.33    | 3d5.(6S).5p          | x 7P* | 2    | 3d5.(6S).7s            | 7S    | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                449.795     |                449.7941    |      2 |           |      |    43528.661    -     65754.82    | 3d5.(4F).4s          | a 5F  | 5    | 3d5.(4G).4p            | z 5H* | 6    |  11 - 13  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                449.890     |                449.8902    |    240 | 2.49e+07  | B    |    23719.52     -     45940.93    | 3d6.(5D).4s          | a 4D  | 3/2  | 3d6.(5D).4p            | z 4D* | 5/2  |   4 - 6   |       |       T4649 |          L3475  |
Mn II     |                450.055     |                450.0553    |     10 |           |      |    48333.08     -     70546.34    | 3d5.(2H).4s          | b 3H  | 5    | 3d5.(4G).4p            | z 3G* | 4    |  11 - 9   |       |             |           L562  |
Mn I      |                450.222     |                450.2213    |    240 | 1.86e+07  | B    |    23549.20     -     45754.27    | 3d6.(5D).4s          | a 4D  | 5/2  | 3d6.(5D).4p            | z 4D* | 7/2  |   6 - 8   |       |       T4649 |          L3475  |
Mn II     |                450.320     |                450.3195    |     10 |           |      |    48317.83     -     70518.06    | 3d5.(2H).4s          | b 3H  | 4    | 3d5.(4G).4p            | z 3G* | 3    |   9 - 7   |       |             |           L562  |
Mn I      |                            |                450.3874    |        | 8.3e+06   | E    |    37420.24     -     59617.12    | 3d6.(3G).4s          | b 4G  | 11/2 | 3d6.(3H).4p            | z 2I* | 13/2 |  12 - 14  |       |       T1117 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn V      |                            |                450.631     |        | 1.6e-01   | E    |    40423.3      -     62608.2     | 3d3                  | 2F    | 7/2  | 3d3                    | 2D1   | 5/2  |   8 - 6   | M1    |        T233 |                 |
Mn V      |                            |                450.631     |        | 5.4e-01   | E    |    40423.3      -     62608.2     | 3d3                  | 2F    | 7/2  | 3d3                    | 2D1   | 5/2  |   8 - 6   | E2    |       T233n |                 |
Mn II     |                450.921     |                450.9206    |      2 |           |      |    43395.395    -     65566.03    | 3d5.(2D).4s          | c 3D  | 3    | 3d5.(4G).4p            | z 5H* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                451.0210    |                451.0208    |      3 | 9.e+06    | D    |    85960.622    -    108126.33    | 3d5.(6S).5p          | x 7P* | 3    | 3d5.(6S).7s            | 7S    | 3    |   7 - 7   |       |         c88 |           L562  |
Mn V      |                            |                451.414     |        | 1.6e-01   | E    |    40707.1      -     62853.5     | 3d3                  | 2F    | 5/2  | 3d3                    | 2D1   | 3/2  |   6 - 4   | M1    |        T233 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn V      |                            |                451.414     |        | 5.2e-01   | E    |    40707.1      -     62853.5     | 3d3                  | 2F    | 5/2  | 3d3                    | 2D1   | 3/2  |   6 - 4   | E2    |       T233n |                 |
Mn II     |                451.89529   |                451.89529   |    200 |           |      |    53597.139    -     75719.955   | 3d6                  | c 3P  | 2    | 3d5.(4D).4p            | y 3P* | 1    |   5 - 3   |       |             |    L11924,L562  |
Mn II     |                451.924     |                451.9229    |     20 |           |      |    43537.186    -     65658.65    | 3d5.(4F).4s          | a 5F  | 4    | 3d5.(4G).4p            | z 5H* | 5    |   9 - 11  |       |             |           L562  |
Mn I      |                            |                452.3348    |        | 1.4e+06   | E    |    37630.62     -     59731.94    | 3d6.(3G).4s          | b 4G  | 9/2  | 3d6.(a 3F).4p          | x 4G* | 9/2  |  10 - 10  |       |       T1117 |                 |
Mn II     |                452.532     |                452.5347    |     20 |           |      |    48436.05     -     70527.61    | 3d5.(2H).4s          | b 3H  | 6    | 3d5.(4G).4p            | z 3G* | 5    |  13 - 11  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                452.539     |                452.5398    |     20 |           |      |    84428.19     -    106519.50    | 3d5.(a 2G).4p        | x 3H* | 5    | 3d5.(4G).4d            | e 5I  | 5    |  11 - 11  |       |             |           L562  |
Mn V      |                            |                452.696     |        | 2.0e-03   | E    |      835.1      -     22918.8     | 3d3                  | 4F    | 7/2  | 3d3                    | 2P    | 3/2  |   8 - 4   | E2    |       T233n |                 |
Mn I      |                            |                452.9804    |        | 1.9e+06   | E    |    38669.60     -     60739.42    | 3d6.(3F2).4s         | a 2F  | 7/2  | 3d6.(3H).4p            | z 2G* | 7/2  |   8 - 8   |       |       T1117 |                 |
Mn II     |                453.003     |                453.0033    |      5 | 1.1e+07   | D    |    86057.625    -    108126.33    | 3d5.(6S).5p          | x 7P* | 4    | 3d5.(6S).7s            | 7S    | 3    |   9 - 7   |       |         c88 |           L562  |
Mn V      |                            |                453.913     |        | 4.9e-02   | E    |    18398.8      -     40423.3     | 3d3                  | 2G    | 9/2  | 3d3                    | 2F    | 7/2  |  10 - 8   | M1    |        T233 |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn V      |                            |                453.913     |        | 1.1e-01   | E    |    18398.8      -     40423.3     | 3d3                  | 2G    | 9/2  | 3d3                    | 2F    | 7/2  |  10 - 8   | E2    |       T233n |                 |
Mn X      |                            |                453.94      |        | 9.3e-04   | E    |    11797        -     33820       | 3s2.3p4              | 3P    | 0    | 3s2.3p4                | 1D    | 2    |   1 - 5   | E2    |       T4560 |                 |
Mn I      |                            |                454.4410    |        | 3.0e+06   | E    |    38669.60     -     60668.49    | 3d6.(3F2).4s         | a 2F  | 7/2  | 3d6.(3H).4p            | z 2G* | 9/2  |   8 - 10  |       |       T1117 |                 |
Mn V      |                            |                456.470     |        | 2.7e-01   | E    |    40707.1      -     62608.2     | 3d3                  | 2F    | 5/2  | 3d3                    | 2D1   | 5/2  |   6 - 6   | M1    |        T233 |                 |
Mn V      |                            |                456.470     |        | 9.1e-02   | E    |    40707.1      -     62608.2     | 3d3                  | 2F    | 5/2  | 3d3                    | 2D1   | 5/2  |   6 - 6   | E2    |       T233n |                 |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn I      |                460.536     |                460.5370    |     80 | 3.6e+07   | D    |    38120.18     -     59827.88    | 3d6.(3H).4s          | a 2H  | 9/2  | 3d6.(3H).4p            | z 2I* | 11/2 |  10 - 12  |       |       T1117 |          L3475  |
Mn II     |                461.059     |                461.0579    |      1 |           |      |    59537.455    -     81220.63    | 3d6                  | c 1G  | 4    | 3d5.(a 2D).4p          | z 1F* | 3    |   9 - 7   |       |             |           L562  |
