[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
C I       |                         |                668.397    |       | 8.87e+05  | C    |   71364.90      -    86321.94     | 2s2.2p.3p       | 3P   | 1   | 2s2.2p.6s            | 3P*    | 0    |   3 - 1   |    |           T5520LS |         |
C I       |                         |                668.879    |       | 3.69e+05  | C    |   71385.38      -    86331.63     | 2s2.2p.3p       | 3P   | 2   | 2s2.2p.6s            | 3P*    | 1    |   5 - 3   |    |           T5520LS |         |
C I       |                         |                671.132    |       | 9.99e+04  | C    |   68856.33      -    83752.41     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.5s            | 3P*    | 1    |   3 - 3   |    |             T6070 |         |
C II      |                         |                672.332    |       | 5.15e+06  | B    |  168123.74      -   182993.23     | 2s2.4d          | 2D   | 3/2 | 2s2.6p               | 2P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                672.456    |       | 3.17e+06  | B    |  181696.66      -   196563.41     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).3d       | 4D*    | 3/2  |   2 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                672.707    |       | 6.34e+06  | B    |  181696.66      -   196557.87     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).3d       | 4D*    | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                672.726    |       | 2.96e+06  | B    |  181711.03      -   196571.82     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4D*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C III     |                         |                672.748    |       | 1.12e+07  | B    |  308216.58      -   323076.88     | 1s2.2p.(2P*).3s | 3P*  | 0   | 1s2.2p.(2P*).3p      | 3D     | 1    |   1 - 3   |    |           T5633LS |         |
C III     |                         |                673.104    |       | 1.50e+07  | B    |  308248.91      -   323101.36     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3D     | 2    |   3 - 5   |    |           T5633LS |         |
C II      |                         |                673.107    |       | 5.06e+06  | B    |  181711.03      -   196563.41     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4D*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                673.358    |       | 6.32e+06  | B    |  181711.03      -   196557.87     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).3d       | 4D*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                673.400    |       | 1.80e+06  | B    |  181736.05      -   196581.96     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).3d       | 4D*    | 7/2  |   6 - 8   |    |           T5109LS |         |
C II      |                         |                673.861    |       | 7.23e+06  | B    |  181736.05      -   196571.82     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).3d       | 4D*    | 5/2  |   6 - 6   |    |           T5109LS |         |
C III     |                         |                674.215    |       | 8.32e+06  | B    |  308248.91      -   323076.88     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2p.(2P*).3p      | 3D     | 1    |   3 - 3   |    |           T5633LS |         |
C II      |                         |                674.243    |       | 4.41e+06  | B    |  181736.05      -   196563.41     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).3d       | 4D*    | 3/2  |   6 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |              674.438    |                674.439    |   150 | 1.99e+07  | B    |  308317.29      -   323140.33     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3D     | 3    |   5 - 7   |    |           T5633LS |  L1113  |
C II      |                         |                675.054    |       | 1.08e+07  | B    |  181772.41      -   196581.96     | 2s.2p.(3P*).3p  | 4D   | 7/2 | 2s.2p.(3P*).3d       | 4D*    | 7/2  |   8 - 8   |    |           T5109LS |         |
C II      |                         |                675.516    |       | 2.38e+06  | B    |  181772.41      -   196571.82     | 2s.2p.(3P*).3p  | 4D   | 7/2 | 2s.2p.(3P*).3d       | 4D*    | 5/2  |   8 - 6   |    |           T5109LS |         |
C III     |                         |                676.217    |       | 4.95e+06  | B    |  308317.29      -   323101.36     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3D     | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                677.339    |       | 5.47e+05  | B    |  308317.29      -   323076.88     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2p.(2P*).3p      | 3D     | 1    |   5 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                677.495    |       | 9.14e+06  | B    |  340101.84      -   354858.03     | 1s2.2p.(2P*).3d | 3P*  | 2   | 1s2.2s.6s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C II      |                         |                677.994    |       | 2.56e+07  | B    |  166990.73      -   181736.05     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4D     | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                678.059    |       | 1.52e+07  | B    |  166967.13      -   181711.03     | 2s.2p.(3P*).3s  | 4P*  | 1/2 | 2s.2p.(3P*).3p       | 4D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |              678.390    |                678.391    |   250 | 3.65e+07  | B    |  167035.71      -   181772.41     | 2s.2p.(3P*).3s  | 4P*  | 5/2 | 2s.2p.(3P*).3p       | 4D     | 7/2  |   6 - 8   |    |           T5109LS |  L1113  |
C III     |                         |                678.676    |       | 5.46e+06  | B    |  340127.53      -   354858.03     | 1s2.2p.(2P*).3d | 3P*  | 1   | 1s2.2s.6s            | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                678.721    |       | 3.04e+07  | B    |  166967.13      -   181696.66     | 2s.2p.(3P*).3s  | 4P*  | 1/2 | 2s.2p.(3P*).3p       | 4D     | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                679.147    |       | 1.94e+07  | B    |  166990.73      -   181711.03     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4D     | 3/2  |   4 - 4   |    |           T5109LS |         |
C III     |                         |                679.336    |       | 1.81e+06  | B    |  340141.83      -   354858.03     | 1s2.2p.(2P*).3d | 3P*  | 0   | 1s2.2s.6s            | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
C II      |                         |                679.810    |       | 6.04e+06  | B    |  166990.73      -   181696.66     | 2s.2p.(3P*).3s  | 4P*  | 3/2 | 2s.2p.(3P*).3p       | 4D     | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                680.069    |       | 1.09e+07  | B    |  167035.71      -   181736.05     | 2s.2p.(3P*).3s  | 4P*  | 5/2 | 2s.2p.(3P*).3p       | 4D     | 5/2  |   6 - 6   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                681.228    |       | 1.80e+06  | B    |  167035.71      -   181711.03     | 2s.2p.(3P*).3s  | 4P*  | 5/2 | 2s.2p.(3P*).3p       | 4D     | 3/2  |   6 - 4   |    |           T5109LS |         |
C I       |                         |                682.812    |       | 9.89e+05  | C    |   68856.33      -    83497.62     | 2s2.2p.3p       | 1P   | 1   | 2s2.2p.4d            | 1D*    | 2    |   3 - 5   |    |       T5520,T6070 |         |
C III     |                         |                685.118    |       | 7.60e+05  | B    |  323076.88      -   337668.89     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2p.(2P*).3d      | 3D*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                685.368    |       | 5.64e+05  | B    |  323101.36      -   337688.04     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 3    |   5 - 7   |    |           T5633LS |         |
C III     |                         |                685.724    |       | 3.79e+06  | B    |  323076.88      -   337655.98     | 1s2.2p.(2P*).3p | 3D   | 1   | 1s2.2p.(2P*).3d      | 3D*    | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                686.269    |       | 3.51e+06  | B    |  323101.36      -   337668.89     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                686.878    |       | 1.26e+06  | B    |  323101.36      -   337655.98     | 1s2.2p.(2P*).3p | 3D   | 2   | 1s2.2p.(2P*).3d      | 3D*    | 1    |   5 - 3   |    |           T5633LS |         |
