[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cr (all spectra): 7174 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cr (new window)
Cr Energy Levels
Cr Line Wavelengths and Classification
Cr Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |                     Ritz    |         Rel. |    Aki    | Acc. |           Ei           Ek           |             Lower level              |              Upper level              |  gi   gk  |Type|                     TP  |        Line  |
          |                  Wavelength |                  Wavelength |         Int. |    s^-1   |      |         (cm-1)       (cm-1)         |--------------------------------------|---------------------------------------|           |    |                    Ref. |        Ref.  |
          |                   Air (nm)  |                   Air (nm)  |         (?)  |           |      |                                     | Conf.                 | Term  | J    | Conf.                  | Term  | J    |           |    |                         |              |
Cr I      |                 411.160     |                 411.16014   |           4w |           |      |    23386.3419    -     47700.905    | 3d5.(6S).4p           | z 7P* | 3    | 3d5.(6S).5d            | g 7D  | 2    |   7 - 5   |    |                         |        L808  |
Cr II     |                 411.32155   |                 411.321592  |            5 | 1.2e+05   | D    |    25046.7144    -     49351.7336   | 3d5                   | b 4D  | 5/2  | 3d4.(5D).4p            | z 6D* | 5/2  |   6 - 6   |    |                   T4502 |      L18847  |
Cr I      |                 411.532     |                 411.52447   |         15w* |           |      |    31393.2968    -     55686.334    | 3d5.(4F).4s           | a 5F  | 5    | 3d5.(2I).4p            | x 3I* | 5    |  11 - 11  |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 411.532     |                 411.52669   |         15w* |           |      |    36577.6545    -     60870.561    | 3d5.(2F2).4s          | d 3F  | 4    | 3d5.(2G1).4p           | s 3H* | 4    |   9 - 9   |    |                         |        L808  |
Cr I      |                 411.532     |                 411.53078   |         15w* |           |      |    38537.591     -     62830.256    | 3d5.(2H).4s           | a 1H  | 5    | 3d4.4s.4p              | r 3H* | 5    |  11 - 11  |    |                         |        L808  |
Cr I      |                 411.805     |                 411.80459   |            4 |           |      |    25177.3539    -     49453.867    | 3d4.4s2               | a 3F  | 4    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 4    |   9 - 9   |    |                         |        L808  |
Cr I      |                 411.94197   |                 411.942049  |            4 |           |      |    21840.8096    -     46109.2219   | 3d5.(4P).4s           | a 5P  | 3    | 3d5.(4P).4p            | y 3D* | 2    |   7 - 5   |    |                         |      L14866  |
Cr I      |                 411.954     |                 411.9517    |            1 |           |      |    33934.757     -     58202.60     | 3d4.4s2               | c 3D  | 3    | 3d5.(2F1).4p           | s 3F* | 3    |   7 - 7   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 411.969     |                 411.9662    |           6w |           |      |    33935.613     -     58202.60     | 3d4.4s2               | c 3D  | 2    | 3d5.(2F1).4p           | s 3F* | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 412.011     |                 412.01146   |           4w |           |      |    25106.2953    -     49370.619    | 3d4.4s2               | a 3F  | 3    | 3d4.(3F1).4s.4p.(3P*)  | w 3G* | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 412.06132   |                 412.061337  |           44 |           |      |    21847.8349    -     46109.2219   | 3d5.(4P).4s           | a 5P  | 2    | 3d5.(4P).4p            | y 3D* | 2    |   5 - 5   |    |                         |      L14866  |
Cr I      |                 412.1487    |                 412.14883   |           7w |           |      |    33906.539     -     58162.776    | 3d4.4s2               | c 3D  | 1    | 3d5.(2F1).4p           | s 3F* | 2    |   3 - 5   |    |                         |        L808  |
Cr I      |                 412.18157   |                 412.181578  |           93 |           |      |    24056.0404    -     48310.3500   | 3d4.4s2               | a 3H  | 5    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 5    |  11 - 11  |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 412.21585   |                 412.215849  |           27 |           |      |    21856.9287    -     46109.2219   | 3d5.(4P).4s           | a 5P  | 1    | 3d5.(4P).4p            | y 3D* | 2    |   3 - 5   |    |                         |      L14866  |
Cr I      |                 412.287     |                 412.28601   |           4h |           |      |    26787.4640    -     51035.630    | 3d5.(6S).4p           | z 5P* | 3    | 3d5.(6S).8s            | h 5S  | 2    |   7 - 5   |    |                         |        L808  |
Cr I      |                 412.33822   |                 412.338213  |          128 |           |      |    24200.1980    -     48445.2943   | 3d4.4s2               | a 3H  | 6    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 6    |  13 - 13  |    |                         |      L14866  |
Cr I      |                 412.435     |                 412.4349    |          2w* |           |      |    30965.3799    -     55204.79     | 3d4.(5D).4s.4p.(3P*)  | z 5F* | 3    | 3d4.4s.5s              | e 3D  | 3    |   7 - 7   |    |                         |        L808  |
Cr I      |                 412.435     |                 412.43578   |          2w* |           |      |    26796.2691    -     51035.630    | 3d5.(6S).4p           | z 5P* | 2    | 3d5.(6S).8s            | h 5S  | 2    |   5 - 5   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 412.457     |                 412.45683   |           3w |           |      |    24093.1182    -     48331.242    | 3d4.4s2               | a 3P  | 2    | 3d4.(3P1).4s.4p.(3P*)  | x 3P* | 1    |   5 - 3   |    |                         |        L808  |
Cr I      |                 412.544     |                 412.5430    |          15w |           |      |    33934.757     -     58167.82     | 3d4.4s2               | c 3D  | 3    | 3d5.(2F1).4p           | s 3F* | 4    |   7 - 9   |    |                         |        L808  |
Cr I      |                 412.55569   |                 412.55570   |            5 |           |      |    24056.0404    -     48288.3556   | 3d4.4s2               | a 3H  | 5    | 3d4.(3H).4s.4p.(3P*)   | y 3H* | 4    |  11 - 9   |    |                         |      L14866  |
Cr I      |                 412.60866   |                 412.608667  |           13 |           |      |    21847.8349    -     46077.0395   | 3d5.(4P).4s           | a 5P  | 2    | 3d5.(4P).4p            | y 3D* | 1    |   5 - 3   |    |                         |      L14866  |
Cr I      |                 412.65121   |                 412.65120   |          390 | 6.71e+06  | B    |    20519.5515    -     44746.259    | 3d5.(4G).4s           | a 5G  | 6    | 3d4.(3F1).4s.4p.(3P*)  | y 5G* | 6    |  13 - 13  |    |                     u10 |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 412.69173   |                 412.69176   |           23 |           |      |    21856.9287    -     46081.255    | 3d5.(4P).4s           | a 5P  | 1    | 3d4.(3F1).4s.4p.(3P*)  | w 5D* | 0    |   3 - 1   |    |                         |      L14866  |
