[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni I      |                          |                 495.3208  |       | 1.2e+07   | D    |    30163.124     -     50346.427    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 2    | 3d8.4s.(4F).5s       | 5F      | 2    |   5 - 5   |    |       T4287 |          |
Ni I      |                          |                 496.7524  |       | 2.4e+06   | D    |    30619.414     -     50744.552    | 3d9.(2D).4p          | 3F*  | 2    | 3d8.4s.(4F).5s       | 5F      | 1    |   5 - 3   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 497.6135  |       | 1.3e+06   | D    |    29084.456     -     49174.770    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 4    |   9 - 9   |    |       T4287 |          |
Ni I      |                          |                 497.6326  |       | 4.3e+04   | C+   |    13521.347     -     33610.890    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 2    |   5 - 5   |    |       T4812 |          |
Ni I      |                          |                 497.6697  |       | 1.6e+06   | E    |    34163.264     -     54251.308    | 3d8.(3F).4s.4p.(3P*) | 3F*  | 2    | 3d8.4s.(2F).5s       | 1F      | 3    |   5 - 7   |    |       T2765 |          |
Ni I      |                498.016   |                 498.0173  |    45 | 1.9e+07   | D    |    29084.456     -     49158.480    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 5    |   9 - 11  |    |       T2765 |   L3475  |
Ni XIII   |                          |                 498.37    |       | 3.6e-02   | E    |        0.0       -     20060        | 3s2.3p4              | 3P   | 2    | 3s2.3p4              | 3P      | 0    |   5 - 1   | E2 |       T4560 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                498.413   |                           |    45 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni II     |                499.202   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 499.5650  |       | 7.8e+05   | D    |    29320.762     -     49332.593    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 4    |   7 - 9   |    |       T4287 |          |
Ni I      |                          |                 499.6844  |       | 5.6e+06   | D    |    29320.762     -     49327.811    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 2    |   7 - 5   |    |       T4287 |          |
Ni I      |                          |                 499.8224  |       | 4.9e+06   | D    |    29084.456     -     49085.982    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 4    | 3d8.4s.(4F).5s       | 5F      | 4    |   9 - 9   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                500.034   |                 500.0343  |   16w | 1.4e+07   | D    |    29320.762     -     49313.814    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 3    |   7 - 7   |    |       T4287 |   L3475  |
Ni I      |                          |                 500.3741  |       | 6.0e+04   | C+   |    13521.347     -     33500.822    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 3    |   5 - 7   |    |       T4812 |          |
Ni I      |                          |                 501.0938  |       | 5.1e+06   | D    |    29320.762     -     49271.540    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 3    |   7 - 7   |    |       T4287 |          |
Ni I      |                501.246   |                 501.2443  |    18 | 1.1e+07   | D    |    29832.779     -     49777.569    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 3    | 3d8.4s.(4F).5s       | 5F      | 3    |   7 - 7   |    |       T4287 |   L3475  |
Ni I      |                501.759   |                 501.7576  |    50 | 2.0e+07   | D    |    28542.105     -     48466.490    | 3d8.(3F).4s.4p.(3P*) | 5F*  | 5    | 3d8.4s.(4F).5s       | 5F      | 5    |  11 - 11  |    |       T2765 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 502.7318  |       | 3.0e-04   | E    |     2216.550     -     22102.325    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(1G).4s2         | 1G      | 4    |   5 - 9   | E2 |        T848 |          |
Ni I      |                          |                 503.2727  |       | 2.0e+06   | D    |    31441.635     -     51306.038    | 3d9.(2D).4p          | 1D*  | 2    | 3d8.4s.(4F).5s       | 3F      | 3    |   5 - 7   |    |       T4287 |          |
Ni I      |                503.537   |                 503.5362  |   100 | 5.7e+07   | D    |    29320.762     -     49174.770    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 4    |   7 - 9   |    |       T4287 |   L3475  |
Ni I      |                          |                 503.9357  |       | 3.7e+06   | E    |    29320.762     -     49159.030    | 3d9.(2D).4p          | 3F*  | 3    | 3d9.(2D<5/2>).4d     | 2[3/2]  | 2    |   7 - 5   |    |       T2765 |          |
Ni IV     |                          |                 504.156   |       | 9.1e-01   | E    |        0.0       -     19829.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2G      | 9/2  |  10 - 10  | M1 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 504.156   |       | 1.3e-04   | E    |        0.0       -     19829.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2G      | 9/2  |  10 - 10  | E2 |       T4605 |          |
Ni I      |                          |                 504.2187  |       | 1.4e+07   | D    |    29500.674     -     49327.811    | 3d9.(2D).4p          | 3P*  | 1    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 2    |   3 - 5   |    |       T4287 |          |
Ni I      |                504.885   |                 504.8847  |    16 | 1.6e+07   | D    |    31031.020     -     50832.001    | 3d9.(2D).4p          | 1F*  | 3    | 3d9.(2D<3/2>).4d     | 2[5/2]  | 3    |   7 - 7   |    |       T4287 |   L3475  |
Ni IV     |                          |                 505.201   |       | 3.5e-03   | E    |    23648.9       -     43437.5      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2F      | 5/2  |   4 - 6   | M1 |       T4605 |          |
Ni IV     |                          |                 505.201   |       | 1.8e-02   | E    |    23648.9       -     43437.5      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2F      | 5/2  |   4 - 6   | E2 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 505.986   |       | 3.5e-01   | E    |     1189.7       -     20947.6      | 3p6.3d7              | 4F   | 7/2  | 3p6.3d7              | 2G      | 7/2  |   8 - 8   | M1 |       T4605 |          |
Ni II     |                          |                 506.4216  |       | 1.3e-03   | E    |     9330.04      -     29070.93     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3P).4s      | 2P      | 3/2  |   8 - 4   | E2 |       T4240 |          |
Ni I      |                          |                 507.9958  |       | 1.5e+05   | D+   |    14728.840     -     34408.555    | 3d10                 | 1S   | 0    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 1    |   1 - 3   |    |       T4812 |          |
Ni I      |                508.052   |                 508.0533  |   100 | 3.2e+07   | D    |    29480.989     -     49158.480    | 3d9.(2D).4p          | 3F*  | 4    | 3d9.(2D<5/2>).4d     | 2[9/2]  | 5    |   9 - 11  |    |       T2765 |   L3475  |
Ni I      |                508.111   |                 508.1110  |    65 | 5.7e+07   | D    |    31031.020     -     50706.273    | 3d9.(2D).4p          | 1F*  | 3    | 3d9.(2D<3/2>).4d     | 2[7/2]  | 4    |   7 - 9   |    |       T4287 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 508.2344  |       | 2.5e+07   | D    |    29500.674     -     49171.151    | 3d9.(2D).4p          | 3P*  | 1    | 3d9.(2D<5/2>).4d     | 2[3/2]  | 1    |   3 - 3   |    |       T4287 |          |
Ni I      |                508.408   |                 508.4102  |   26w | 3.1e+07   | D    |    29668.918     -     49332.593    | 3d9.(2D).4p          | *    | 3    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 4    |   7 - 9   |    |       T4287 |   L3475  |
Ni I      |                          |                 508.5478  |       | 1.7e+06   | E    |    29500.674     -     49159.030    | 3d9.(2D).4p          | 3P*  | 1    | 3d9.(2D<5/2>).4d     | 2[3/2]  | 2    |   3 - 5   |    |       T2765 |          |
Ni I      |                          |                 508.8962  |       | 1.7e+06   | D    |    29668.918     -     49313.814    | 3d9.(2D).4p          | *    | 3    | 3d9.(2D<5/2>).4d     | 2[7/2]  | 3    |   7 - 7   |    |       T4287 |          |
Ni I      |                          |                 509.4411  |       | 7.1e+06   | D    |    30912.817     -     50536.703    | 3d9.(2D).4p          | 3D*  | 1    | 3d9.(2D<3/2>).4d     | 2[1/2]  | 1    |   3 - 3   |    |       T4287 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                509.932   |                           |    18 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni I      |                509.995   |                 509.9937  |   26w | 2.9e+07   | D    |    29668.918     -     49271.540    | 3d9.(2D).4p          | *    | 3    | 3d9.(2D<5/2>).4d     | 2[5/2]  | 3    |   7 - 7   |    |       T4287 |   L3475  |
Ni I      |                          |                 510.2966  |       | 8.8e+04   | C+   |    13521.347     -     33112.334    | 3d8.(1D).4s2         | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 3    |   5 - 7   |    |       T4812 |          |
Ni I      |                511.540   |                 511.5392  |    21 | 2.2e+07   | D    |    30922.734     -     50466.131    | 3d8.(3F).4s.4p.(3P*) | 3G*  | 5    | 3d8.4s.(4F).5s       | 3F      | 4    |  11 - 9   |    |       T4287 |   L3475  |
Ni XIII   |                511.58    |                 511.58+   |       | 1.57e+02  | C+   |        0.0       -     19541.8      | 3s2.3p4              | 3P   | 2    | 3s2.3p4              | 3P      | 1    |   5 - 3   | M1 |       T4560 |  L11926  |
