[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
S II      |                552.6253   |                552.6243   |     18 | 3.71e+06  | C    |   110508.71     -    128599.16    | 3s2.3p2.(3P).3d  | 4F    | 7/2  | 3s2.3p2.(3P).4p    | 4D*   | 7/2  |   8 - 8   |    |    T3186c85 |              L5883  |
S III     |                           |                552.632+   |        | 4.36e+02  | E'   |   151978.54     -    170068.73    | 3s.3p3           | 1D*   | 2    | 3s2.3p.4p          | 3D    | 2    |   5 - 5   |    |    T7942c84 |                     |
S V       |                           |                552.8+     |        | 3.34e+06  | D    |   508418        -    526501.7     | 3s.6f            | 3F*   | 3    | 3s.7d              | 3D    | 3    |   7 - 7   |    |  T6298c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                552.8+     |        | 9.44e+04  | E'   |   508418        -    526501.7     | 3s.6f            | 3F*   | 2    | 3s.7d              | 3D    | 3    |   5 - 7   |    |  T6298c4,LS |                     |
S V       |                           |                552.8+     |        | 3.87e+07  | D+   |   508418        -    526501.7     | 3s.6f            | 3F*   | 4    | 3s.7d              | 3D    | 3    |   9 - 7   |    |  T6298c4,LS |                     |
S V       |                           |                553.1+     |        | 4.68e+06  | D    |   508418        -    526494.1     | 3s.6f            | 3F*   | 2    | 3s.7d              | 3D    | 2    |   5 - 5   |    |  T6298c4,LS |                     |
S V       |                           |                553.1+     |        | 3.72e+07  | D+   |   508418        -    526494.1     | 3s.6f            | 3F*   | 3    | 3s.7d              | 3D    | 2    |   7 - 5   |    |  T6298c4,LS |                     |
S V       |                           |                553.5+     |        | 4.21e+07  | D+   |   508418        -    526480.3     | 3s.6f            | 3F*   | 2    | 3s.7d              | 3D    | 1    |   5 - 3   |    |  T6298c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                553.6723   |                553.6732   |     10 | 3.24e+05  | D+   |   110177.02     -    128233.20    | 3s2.3p2.(3P).3d  | 4F    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
S II      |                           |                553.784+   |        | 7.41e+04  | D    |   127825.08     -    145877.66    | 3s2.3p2.(3P).4p  | 4D*   | 1/2  | 3s.3p4             | 2P    | 1/2  |   2 - 2   |    |    T3186c85 |                     |
S IV      |                554.1157   |                554.1145   |      3 | 1.38e+07  | D+   |   285296.0      -    303337.8     | 3s2.5p           | 2P*   | 3/2  | 3s2.5d             | 2D    | 3/2  |   4 - 4   |    |  T6527c4,LS |                u24  |
S IV      |                           |                554.66+    |        | 1.18e+04  | E'   |   337641.6      -    355665.5     | 3s.3p.(3P*).4d   | 4F*   | 5/2  | 3s.3p.(3P*).4f     | 4D    | 7/2  |   6 - 8   |    |  T6527c4,LS |                     |
S II      |                555.6007   |                555.6023   |     18 | 1.03e+07  | C    |   109831.59     -    127825.08    | 3s2.3p2.(3P).4s  | 4P    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                555.9060   |                555.9004   |   10bl | 1.6e+07   | E    |   133399.97     -    151383.81    | 3s2.3p2.(3P).4p  | 2P*   | 3/2  | 3s2.3p2.(3P).5s    | 2P    | 1/2  |   4 - 2   |    |  T1619CA,LS |              L5883  |
S II      |                556.4976   |                556.4958   |     21 | 1.65e+07  | C    |   110268.60     -    128233.20    | 3s2.3p2.(3P).4s  | 4P    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 5/2  |   6 - 6   |    |    T3186c85 |              L5883  |
S VI      |                557.671    |                557.672    |      5 | 9.18e+07  | AA   |   504102.4      -    522029.1     | 2p6.5s           | 2S    | 1/2  | 2p6.5p             | 2P*   | 1/2  |   2 - 2   |    |    T7942c84 |              L4882  |
S II      |                557.8889   |                557.8870   |     18 | 6.69e+06  | C    |   110313.40     -    128233.20    | 3s2.3p2.(3P).3d  | 4F    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 5/2  |   6 - 6   |    |    T3186c85 |              L5883  |
S IV      |                           |                558.04+    |        | 2.27e+05  | D    |   337750.7      -    355665.5     | 3s.3p.(3P*).4d   | 4F*   | 7/2  | 3s.3p.(3P*).4f     | 4D    | 7/2  |   8 - 8   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                558.46+    |        | 4.96e-03  | C    |   134245.4      -    152146.8     | 3s.3p2           | 2P    | 3/2  | 3s2.3d             | 2D    | 5/2  |   4 - 6   | M1 |         u29 |                     |
S IV      |                           |                558.46+    |        | 8.45e-03  | B    |   134245.4      -    152146.8     | 3s.3p2           | 2P    | 3/2  | 3s2.3d             | 2D    | 5/2  |   4 - 6   | E2 |         u29 |                     |
S II      |                           |                558.463+   |        | 1.02e+04  | E    |   127976.34     -    145877.66    | 3s2.3p2.(3P).4p  | 4D*   | 3/2  | 3s.3p4             | 2P    | 1/2  |   4 - 2   |    |    T3186c85 |                     |
S IV      |                           |                558.89+    |        | 2.69e-03  | B    |   134245.4      -    152133.2     | 3s.3p2           | 2P    | 3/2  | 3s2.3d             | 2D    | 3/2  |   4 - 4   | E2 |         u29 |                     |
S IV      |                           |                558.89+    |        | 1.33e-02  | C    |   134245.4      -    152133.2     | 3s.3p2           | 2P    | 3/2  | 3s2.3d             | 2D    | 3/2  |   4 - 4   | M1 |         u29 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S I       |                560.524    |                560.524    |      1 | 2.45e+05  | D    |    63446.065    -     81281.56    | 3s2.3p3.(4S*).4p | 5P    | 1    | 3s2.3p3.(4S*).9s   | 5S*   | 2    |   3 - 5   |    |       T7952 |              L7427  |
S II      |                560.6151   |                560.6151   |     23 | 3.52e+07  | C+   |   110766.56     -    128599.16    | 3s2.3p2.(3P).3d  | 4F    | 9/2  | 3s2.3p2.(3P).4p    | 4D*   | 7/2  |  10 - 8   |    |    T3186c85 |              L5883  |
S I       |                560.869    |                560.872    |      1 | 4.07e+05  | D    |    63457.142    -     81281.56    | 3s2.3p3.(4S*).4p | 5P    | 2    | 3s2.3p3.(4S*).9s   | 5S*   | 2    |   5 - 5   |    |       T7952 |              L7427  |
S I       |                561.439    |                561.437    |      1 | 5.67e+05  | D    |    63475.051    -     81281.56    | 3s2.3p3.(4S*).4p | 5P    | 3    | 3s2.3p3.(4S*).9s   | 5S*   | 2    |   7 - 5   |    |       T7952 |              L7427  |
S II      |                561.6639   |                561.6633   |     18 | 7.58e+06  | C    |   110177.02     -    127976.34    | 3s2.3p2.(3P).3d  | 4F    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                           |                561.866+   |        | 1.76e+05  | D    |   151978.54     -    169771.43    | 3s.3p3           | 1D*   | 2    | 3s2.3p.4p          | 3D    | 1    |   5 - 3   |    |    T7942c84 |                     |
S VIII    |                           |                564+       |        | 2.19e+00  | C+   |  1568872        -   1586600       | 2s2.2p4.(3P).3s  | 4P    | 1/2  | 2s2.2p4.(3P).3s    | 2P    | 1/2  |   2 - 2   | M1 |         u29 |                     |
S II      |                563.9972   |                563.9977   |     23 | 6.33e+07  | C+   |   113461.54     -    131187.19    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 2D*   | 5/2  |   4 - 6   |    |    T3186c85 |              L5883  |
S II      |                564.0333   |                564.0346   |     21 | 3.22e+07  | C+   |   110508.71     -    128233.20    | 3s2.3p2.(3P).3d  | 4F    | 7/2  | 3s2.3p2.(3P).4p    | 4D*   | 5/2  |   8 - 6   |    |    T3186c85 |              L5883  |
S II      |                564.3757   |                564.3775   |      6 | 7.33e+05  | D+   |   131187.19     -    148900.91    | 3s2.3p2.(3P).4p  | 2D*   | 5/2  | 3s2.3p2.(1S).3d    | 2D    | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                564.5672   |                564.5681   |     15 | 2.47e+06  | D+   |   110268.60     -    127976.34    | 3s2.3p2.(3P).4s  | 4P    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
S II      |                564.7033   |                564.7020   |     21 | 5.49e+07  | C+   |   112937.57     -    130641.11    | 3s2.3p2.(3P).4s  | 2P    | 1/2  | 3s2.3p2.(3P).4p    | 2D*   | 3/2  |   2 - 4   |    |    T3186c85 |              L5883  |
S II      |                564.8354   |                564.8348   |     12 | 6.90e+06  | C    |   131187.19     -    148886.57    | 3s2.3p2.(3P).4p  | 2D*   | 5/2  | 3s2.3p2.(1S).3d    | 2D    | 5/2  |   6 - 6   |    |    T3186c85 |              L5883  |
S II      |                           |                565.43+    |        | 2.88e+03  | E    |   127825.08     -    145505.74    | 3s2.3p2.(3P).4p  | 4D*   | 1/2  | 3s.3p4             | 2P    | 3/2  |   2 - 4   |    |    T3186c85 |                     |
S II      |                565.9985   |                566.0001   |     21 | 3.12e+07  | C+   |   110313.40     -    127976.34    | 3s2.3p2.(3P).3d  | 4F    | 5/2  | 3s2.3p2.(3P).4p    | 4D*   | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                566.4780   |                566.4773   |     20 | 3.89e+07  | C    |   110177.02     -    127825.08    | 3s2.3p2.(3P).3d  | 4F    | 3/2  | 3s2.3p2.(3P).4p    | 4D*   | 1/2  |   4 - 2   |    |    T3186c85 |              L5883  |
S IV      |                567.6248   |                567.6243   |      1 | 1.89e+06  | D+   |   338053.1      -    355665.5     | 3s.3p.(3P*).4d   | 4F*   | 9/2  | 3s.3p.(3P*).4f     | 4D    | 7/2  |  10 - 8   |    |  T6527c4,LS |                u24  |
S II      |                           |                569.08+    |        | 2.46e+04  | E    |   113461.54     -    131028.85    | 3s2.3p2.(3P).4s  | 2P    | 3/2  | 3s2.3p2.(3P).4p    | 4S*   | 3/2  |   4 - 4   |    |    T3186c85 |                     |
S I       |                569.663    |                569.664    |      2 |           |      |    63446.065    -     80995.41    | 3s2.3p3.(4S*).4p | 5P    | 1    | 3s2.3p3.(4S*).7d   | 5D*   | 2    |   3 - 5   |    |             |              L7427  |
S VII     |                           |                569.8+     |        | 1.09e-01  | C+   |  1466883        -   1484428       | 2s2.2p5.3p       | 3S    | 1    | 2s2.2p5.3p         | 3D    | 2    |   3 - 5   | M1 |    T7663c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
