[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
V I       |                548.792   |                548.7908  |    85 | 2.9e+07   | C    |    19145.13     -     37361.95    | 3d4.(3H).4s          | b 2H  | 11/2 | 3d4.(3H).4p            | v 2G*  | 9/2  |  12 - 10  |    |       T284n |         L3475  |
V I       |                548.994   |                          |    25 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                549.667   |                549.67+   |     1 |           |      |   265271.6      -    283459.4     | 3p6.3d.4f            | 3D*   | 3    | 3p6.3d.5d              | 1F     | 3    |   7 - 7   |    |             |        L11926  |
V I       |                550.487   |                          |    28 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                550.775   |                550.7757  |    70 | 3.5e+07   | C    |    19023.52     -     37174.69    | 3d4.(3H).4s          | b 2H  | 9/2  | 3d4.(3H).4p            | v 2G*  | 7/2  |  10 - 8   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                550.919   |                550.92+   |    30 |           |      |   236322.4      -    254468.8     | 3p6.3d.5s            | 3D    | 2    | 3p6.3d.5p              | 1D*    | 2    |   5 - 5   |    |             |        L11926  |
V I       |                551.118   |                          |    14 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                          |                551.5335  |       | 6.5e+03   | C+   |        0.00     -     18126.23    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 6D*  | 3/2  |   4 - 4   |    |       T4902 |                |
V IV      |                552.063   |                552.06+   |     2 |           |      |   237638.8      -    255747.6     | 3p6.3d.5s            | 1D    | 2    | 3p6.3d.5p              | 3F*    | 3    |   5 - 7   |    |             |        L11926  |
V I       |                          |                552.7618  |       | 1.1e+04   | C    |        0.00     -     18085.95    | 3d3.4s2              | a 4F  | 3/2  | 3d3.(4F).4s.4p.(3P*)   | z 6D*  | 1/2  |   4 - 2   |    |       T4902 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                          |                553.378   |       | 1.6e-02   | E    |      325.4      -     18391.2     | 3p6.3d2              | 3F    | 3    | 3p6.3d2                | 1G     | 4    |   7 - 9   | M1 |       T1610 |                |
V I       |                          |                553.5347  |       | 8.9e+03   | B    |      137.38     -     18198.08    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 6D*  | 5/2  |   6 - 6   |    |       T4902 |                |
V I       |                          |                554.4864  |       | 1.4e+05   | C    |     8476.23     -     26505.93    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d4.(5D).4p            | y 6D*  | 5/2  |   4 - 6   |    |       T284n |                |
V I       |                554.593   |                554.5919  |    23 | 3.7e+05   | B    |     8578.53     -     26604.80    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d4.(5D).4p            | y 6D*  | 7/2  |   6 - 8   |    |       T4902 |         L3475  |
V I       |                554.707   |                554.7061  |    70 | 1.16e+06  | B    |     8715.76     -     26738.32    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d4.(5D).4p            | y 6D*  | 9/2  |   8 - 10  |    |       T4902 |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                555.7456  |       | 2.0e+04   | B    |      137.38     -     18126.23    | 3d3.4s2              | a 4F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | z 6D*  | 3/2  |   6 - 4   |    |       T4902 |                |
