[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti I      |                  445.0894    |                  445.08939   |   1600 | 9.6e+07   | D    |    15156.802      -     37617.894     | 3d3.(2G).4s           | a 3G       | 4    | 3d3.(2G).4p           | v 3G*      | 4    |   9 - 9   |       |       T2773n |         L10989  |
Ti I      |                  445.3049    |                  445.30367   |     6q |           |      |    19421.580      -     41871.8642    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d2.4s.(4F).4d        | g 3F       | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  445.3313    |                  445.33128   |   1400 | 5.98e+07  | C+   |    11531.761      -     33980.653     | 3d3.(4F).4s           | b 3F       | 2    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 2    |   5 - 5   |       |        T4922 |         L10989  |
Ti I      |                  445.3699    |                  445.36987   |   1000 | 4.7e+07   | D    |    15108.111      -     37555.058     | 3d3.(2G).4s           | a 3G       | 3    | 3d3.(2G).4p           | v 3G*      | 3    |   7 - 7   |       |       T2773n |         L10989  |
Ti I      |                  445.3851    |                  445.38467   |     8q |           |      |    19421.580      -     41867.7812    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    | 3d2.4s.(4F).4d        | 3G         | 3    |   7 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  445.5318    |                  445.53168   |   1900 | 4.8e+07   | D    |    11639.8109     -     34078.606     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 3    |   7 - 7   |       |       T2773n |         L10989  |
Ti II     |                  445.6649    |                  445.66498   |      8 | 1.21e+06  | D+   |    25192.9650     -     47625.0485    | 3d.4s2                | c 2D       | 5/2  | 3d2.(1G).4p           | x 2F*      | 5/2  |   6 - 6   |       |        T7385 |         L17999  |
Ti I      |                  445.7427    |                  445.74268   |   2600 | 5.6e+07   | D    |    11776.812      -     34204.985     | 3d3.(4F).4s           | b 3F       | 4    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 4    |   9 - 9   |       |       T2773n |         L10989  |
Ti I      |                  446.2088    |                  446.20891   |    130 | 4.28e+04  | A    |        0.000      -     22404.739     | 3d2.4s2               | a 3F       | 2    | 3d2.(3F).4s.4p.(3P*)  | z 1F*      | 3    |   5 - 7   |       |        T7574 |         L10989  |
Ti III    |                  446.2558    |                  446.256+    |      4 | 4.1e+07   | D    |   147212.77       -    169615.12      | 3p6.3d.5p             | 1D*        | 2    | 3p6.3d.5d             | 3F         | 2    |   5 - 5   |       |        T1216 |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  446.2746    |                  446.27441   |     10 |           |      |    19573.974      -     41975.4249    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 4    | 3d2.4s.(4F).4d        | 3G         | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  446.3380    |                  446.33807   |    210 |           |      |    15156.802      -     37555.058     | 3d3.(2G).4s           | a 3G       | 4    | 3d3.(2G).4p           | v 3G*      | 3    |   9 - 7   |       |              |         L10989  |
Ti I      |                  446.3533    |                  446.35311   |    220 |           |      |    15220.393      -     37617.894     | 3d3.(2G).4s           | a 3G       | 5    | 3d3.(2G).4p           | v 3G*      | 4    |  11 - 9   |       |              |         L10989  |
Ti II     |                  446.44486   |                  446.44486   |     92 | 7.0e+05   | D    |     9363.7425     -     31756.6406    | 3d3                   | a 4P       | 1/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   2 - 4   |       |       T2403n |            u37  |
Ti I      |                  446.5806    |                  446.58054   |    610 | 3.28e+07  | C+   |    14028.436      -     36414.531     | 3d3.(4P).4s           | a 5P       | 2    | 3d3.(4P).4p           | y 5P*      | 3    |   5 - 7   |       |        T4922 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  446.6078    |                  446.608+    |      3 | 3.8e+07   | D    |   160054.90       -    182439.62      | 3p6.3d.4f             | 1H*        | 5    | 3p6.3d.(2D<5/2>).5g   | 2[11/2]    | 6    |  11 - 13  |       |        T1216 |         L11926  |
Ti III    |                  446.6693    |                  446.671+    |      1 | 1.2e+07   | D    |   160054.90       -    182436.46      | 3p6.3d.4f             | 1H*        | 5    | 3p6.3d.(2D<5/2>).5g   | 2[11/2]    | 5    |  11 - 11  |       |        T1216 |         L11926  |
Ti VIII   |                              |                  446.758     |        | 8.3e+00   | C    |    33256.4+x      -     55633.6+x     | 3s2.3p3               | 2D*        | 5/2  | 3s2.3p3               | 2P*        | 3/2  |   6 - 4   | M1    |        T4634 |                 |
Ti VIII   |                              |                  446.758     |        | 4.7e-01   | D    |    33256.4+x      -     55633.6+x     | 3s2.3p3               | 2D*        | 5/2  | 3s2.3p3               | 2P*        | 3/2  |   6 - 4   | E2    |        T4634 |                 |
Ti II     |                  446.84924   |                  446.84926   |   1540 | 1.0e+07   | D    |     9118.2849     -     31490.9177    | 3d3                   | a 2G       | 9/2  | 3d2.(3F).4p           | z 2F*      | 7/2  |  10 - 8   |       |        T3853 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  446.91500   |                  446.915125  |     16 | 1.93e+05  | C+   |     8744.3406     -     31113.6764    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(3F).4p           | z 4F*      | 7/2  |   6 - 8   |       |        T7385 |            u37  |
Ti II     |                  447.08535   |                  447.08496   |     11 | 4.4e+05   | D    |     9395.8020     -     31756.6406    | 3d3                   | a 4P       | 3/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   4 - 4   |       |       T2403n |          L9190  |
Ti I      |                  447.1237    |                  447.12372   |    640 |           |      |    13981.773      -     36340.673     | 3d3.(4P).4s           | a 5P       | 1    | 3d3.(4P).4p           | y 5P*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  447.4852    |                  447.48513   |    210 |           |      |    11639.8109     -     33980.653     | 3d3.(4F).4s           | b 3F       | 3    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 2    |   7 - 5   |       |              |         L10989  |
Ti I      |                  447.5171    |                  447.51727   |     14 |           |      |    16875.124      -     39214.362     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d3.(4F).5s           | f 5F       | 3    |   5 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  447.5499    |                  447.55032   |    10q |           |      |    17075.258      -     39412.846     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d3.(4F).5s           | f 5F       | 5    |   9 - 11  |       |              |         L10989  |
Ti I      |                  447.6595    |                  447.65991   |      9 |           |      |    16817.160      -     39149.280     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d3.(4F).5s           | f 5F       | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  447.8401    |                  447.84059   |    12q |           |      |    18061.387      -     40384.497     | 3d3.(2P).4s           | b 3P       | 1    | 3d.4s2.4p             | v 3P*      | 1    |   3 - 3   |       |              |         L10989  |
